error_min,error_max,true
,,
10000.0,211000.0,93000.0
10000.0,206000.0,98000.0
10000.0,200000.0,98000.0
10000.0,196000.0,98000.0
10000.0,192000.0,98000.0
10000.0,190000.0,98000.0
10000.0,187000.0,98000.0
11000.0,185000.0,98000.0
12000.0,184000.0,98000.0
14000.0,182000.0,98000.0
15000.0,181000.0,98000.0
16000.0,179000.0,98000.0
17000.0,178000.0,97000.0
18000.0,177000.0,97000.0
19000.0,176000.0,97000.0
19000.0,175000.0,97000.0
20000.0,174000.0,97000.0
21000.0,173000.0,97000.0
21000.0,172000.0,97000.0
22000.0,172000.0,97000.0
22000.0,171000.0,97000.0
23000.0,170000.0,97000.0
23000.0,170000.0,96000.0
24000.0,169000.0,96000.0
24000.0,168000.0,96000.0
25000.0,168000.0,96000.0
25000.0,167000.0,96000.0
25000.0,167000.0,96000.0
26000.0,166000.0,96000.0
26000.0,166000.0,96000.0
26000.0,165000.0,96000.0
27000.0,165000.0,96000.0
27000.0,165000.0,96000.0
27000.0,164000.0,96000.0
27000.0,164000.0,95000.0
27000.0,163000.0,95000.0
28000.0,163000.0,95000.0
28000.0,163000.0,95000.0
28000.0,162000.0,95000.0
28000.0,162000.0,95000.0
29000.0,162000.0,95000.0
29000.0,161000.0,95000.0
29000.0,161000.0,95000.0
29000.0,161000.0,95000.0
29000.0,160000.0,95000.0
29000.0,160000.0,95000.0
29000.0,160000.0,95000.0
29000.0,159000.0,94000.0
30000.0,159000.0,94000.0
30000.0,159000.0,94000.0
30000.0,159000.0,94000.0
30000.0,158000.0,94000.0
30000.0,158000.0,94000.0
30000.0,158000.0,94000.0
30000.0,157000.0,94000.0
30000.0,157000.0,94000.0
30000.0,157000.0,94000.0
30000.0,157000.0,94000.0
30000.0,156000.0,93000.0
30000.0,156000.0,93000.0
30000.0,156000.0,93000.0
31000.0,156000.0,93000.0
31000.0,155000.0,93000.0
31000.0,155000.0,93000.0
31000.0,155000.0,93000.0
31000.0,155000.0,93000.0
31000.0,154000.0,92000.0
31000.0,154000.0,92000.0
31000.0,154000.0,92000.0
31000.0,154000.0,92000.0
30000.0,153000.0,92000.0
30000.0,153000.0,92000.0
30000.0,153000.0,92000.0
30000.0,152000.0,91000.0
30000.0,152000.0,91000.0
30000.0,152000.0,91000.0
30000.0,152000.0,91000.0
30000.0,151000.0,91000.0
30000.0,151000.0,90000.0
29000.0,151000.0,90000.0
29000.0,150000.0,90000.0
29000.0,150000.0,89000.0
29000.0,149000.0,89000.0
29000.0,149000.0,89000.0
28000.0,149000.0,88000.0
28000.0,148000.0,88000.0
27000.0,148000.0,88000.0
27000.0,147000.0,87000.0
27000.0,147000.0,87000.0
26000.0,146000.0,86000.0
25000.0,145000.0,85000.0
25000.0,145000.0,85000.0
24000.0,144000.0,84000.0
23000.0,143000.0,83000.0
22000.0,142000.0,82000.0
21000.0,140000.0,81000.0
20000.0,139000.0,79000.0
18000.0,136000.0,77000.0
15000.0,133000.0,74000.0
